consumption_id,building_id,year,month,heating_kwh,electricity_kwh,total_cost_eur,heating_cost_eur,outdoor_temp_avg_c,heating_degree_days
CONS-050377,BLD-04199,2024,1,60515.1,1784.5,8008.21,7455.62,-0.4,535.4
CONS-050389,BLD-04200,2024,1,144291.5,7655.1,18912.45,16460.37,-1.5,541.5
CONS-050401,BLD-04201,2024,1,22621.8,910.7,3050.15,2767.99,-0.7,541.2
CONS-050413,BLD-04202,2024,1,85096.4,1970.7,10853.88,10208.95,-0.0,543.5
CONS-050425,BLD-04203,2024,1,60379.0,3096.5,8209.66,7198.79,-0.8,598.2
CONS-050437,BLD-04204,2024,1,171435.7,5717.6,23300.35,21395.83,-0.5,551.8
CONS-050449,BLD-04205,2024,1,67650.0,1238.6,8558.59,8156.31,-2.9,564.5
CONS-050461,BLD-04206,2024,1,4405.5,249.8,580.34,503.27,-0.0,583.8
CONS-050473,BLD-04207,2024,1,143548.3,4879.3,18534.64,17025.54,-1.0,570.5
CONS-050485,BLD-04208,2024,1,155174.8,4568.3,20936.95,19477.45,-1.5,580.7
CONS-050497,BLD-04209,2024,1,172628.5,5723.3,22359.4,20548.02,-1.4,605.0
CONS-050509,BLD-04210,2024,1,146003.3,2700.3,18504.93,17654.69,-0.8,539.2
CONS-050521,BLD-04211,2024,1,38618.1,3879.1,5961.24,4720.26,-0.4,596.7
CONS-050533,BLD-04212,2024,1,115747.7,5600.9,15754.37,14049.89,-2.3,582.9
CONS-050545,BLD-04213,2024,1,66263.1,1502.2,8199.22,7708.88,-0.5,606.3
CONS-050557,BLD-04214,2024,1,65620.3,2487.7,8682.2,7910.96,-0.8,569.3
CONS-050569,BLD-04215,2024,1,12101.7,206.5,1547.78,1481.56,-0.5,580.4
CONS-050581,BLD-04216,2024,1,49837.4,1646.3,6733.74,6230.38,-2.9,566.3
CONS-050593,BLD-04217,2024,1,74281.3,5188.9,10446.95,8755.91,-0.1,572.8
CONS-050605,BLD-04218,2024,1,207766.8,12030.1,29403.13,25655.17,-2.6,598.6
CONS-050617,BLD-04219,2024,1,151051.9,5932.3,19617.67,17706.08,-2.1,584.7
CONS-050629,BLD-04220,2024,1,116473.6,8089.3,16250.39,13611.34,-0.0,582.7
CONS-050641,BLD-04221,2024,1,100217.8,3146.6,13655.94,12611.79,-2.3,586.4
CONS-050653,BLD-04222,2024,1,38177.5,1072.9,4730.36,4374.11,-2.7,539.6
CONS-050665,BLD-04223,2024,1,5612.7,235.6,783.26,704.98,-2.2,558.9
CONS-050677,BLD-04224,2024,1,182823.7,8222.9,24969.52,22312.35,-0.6,583.1
CONS-050689,BLD-04225,2024,1,34200.7,1191.1,4370.08,3983.34,-0.4,591.9
CONS-050701,BLD-04226,2024,1,26705.6,3249.9,4307.88,3318.24,-1.2,592.6
CONS-050713,BLD-04227,2024,1,203965.9,3064.0,26620.86,25632.94,-0.9,565.1
CONS-050725,BLD-04228,2024,1,17993.2,2067.1,2724.63,2069.73,-0.0,584.9
CONS-050737,BLD-04229,2024,1,21330.6,686.8,2871.04,2645.11,-2.5,584.0
CONS-050749,BLD-04230,2024,1,8918.5,193.6,1096.43,1034.02,-2.2,547.9
CONS-050761,BLD-04231,2024,1,47131.9,1367.7,6338.75,5906.9,-0.7,568.4
CONS-050773,BLD-04232,2024,1,9619.3,540.9,1297.79,1132.12,-1.6,551.0
CONS-050785,BLD-04233,2024,1,24292.8,1611.8,3484.57,2943.54,-0.4,588.9
CONS-050797,BLD-04234,2024,1,21158.6,509.5,2746.01,2578.01,-1.4,559.8
CONS-050809,BLD-04235,2024,1,11610.7,673.3,1573.76,1357.85,-1.0,614.4
CONS-050821,BLD-04236,2024,1,62077.2,1889.7,8347.86,7743.67,-2.3,591.1
CONS-050833,BLD-04237,2024,1,75866.7,4490.9,10625.89,9122.13,-1.3,593.0
CONS-050845,BLD-04238,2024,1,28184.6,762.8,3607.67,3356.35,-2.0,609.5
CONS-050857,BLD-04239,2024,1,68846.0,3672.7,9795.34,8628.46,-2.0,590.1
CONS-050869,BLD-04240,2024,1,279872.3,7524.9,35755.29,33344.72,-0.6,576.7
CONS-050881,BLD-04241,2024,1,35587.3,919.7,4412.04,4114.57,-2.6,581.4
CONS-050893,BLD-04242,2024,1,72957.5,4060.6,10194.59,8870.65,-2.5,553.6
CONS-050905,BLD-04243,2024,1,8936.9,311.1,1121.46,1026.14,-2.9,581.4
CONS-050917,BLD-04244,2024,1,16437.1,341.9,2166.87,2058.0,-1.5,590.3
CONS-050929,BLD-04245,2024,1,50426.5,4601.5,7607.26,6166.19,-1.9,583.0
CONS-050941,BLD-04246,2024,1,55238.9,4098.9,7970.2,6660.69,-2.1,600.0
CONS-050953,BLD-04247,2024,1,5652.2,263.3,732.23,649.98,-0.3,612.1
CONS-050965,BLD-04248,2024,1,37719.3,2113.4,5393.38,4729.07,-2.9,578.9
CONS-050977,BLD-04249,2024,1,67123.8,1358.2,8751.59,8301.66,-0.0,563.9
CONS-050989,BLD-04250,2024,1,22800.1,1292.8,3091.98,2693.73,-0.4,610.1
CONS-051001,BLD-04251,2024,1,24319.5,580.8,3017.32,2828.06,-1.6,557.6
CONS-051013,BLD-04252,2024,1,6477.3,601.2,995.19,794.44,-1.0,565.2
CONS-051025,BLD-04253,2024,1,62682.6,2102.8,8026.73,7368.27,-1.9,569.4
CONS-051037,BLD-04254,2024,1,111791.9,2952.3,14885.14,13977.1,-1.4,554.4
CONS-051049,BLD-04255,2024,1,54671.6,1457.6,6966.57,6486.63,-1.6,593.2
CONS-051061,BLD-04256,2024,1,48465.3,2090.4,6475.53,5775.5,-1.2,592.2
CONS-051073,BLD-04257,2024,1,25121.1,1780.6,3702.47,3118.36,-0.5,543.6
CONS-051085,BLD-04258,2024,1,66356.8,4062.2,9361.4,8034.9,-1.7,552.6
CONS-051097,BLD-04259,2024,1,72576.6,3155.0,9306.04,8293.3,-2.7,579.4
CONS-051109,BLD-04260,2024,1,31017.6,891.8,4001.84,3718.89,-0.7,587.0
CONS-051121,BLD-04261,2024,1,41007.5,1189.7,5438.76,5067.74,-2.5,571.3
CONS-051133,BLD-04262,2024,1,149898.8,7039.7,20731.93,18542.91,-0.5,611.7
CONS-051145,BLD-04263,2024,1,5601.4,340.9,748.2,640.36,-0.4,576.3
CONS-051157,BLD-04264,2024,1,110213.2,4715.0,14299.01,12722.56,-0.8,538.5
CONS-051169,BLD-04265,2024,1,65035.4,2596.9,8589.47,7794.91,-0.3,570.4
CONS-051181,BLD-04266,2024,1,7857.5,184.8,978.42,916.36,-1.4,594.4
CONS-051193,BLD-04267,2024,1,44221.7,2656.5,6101.12,5256.77,-2.7,578.3
CONS-051205,BLD-04268,2024,1,215199.0,6337.9,26650.06,24631.19,-3.0,549.6
CONS-051217,BLD-04269,2024,1,13776.2,492.5,1838.25,1673.57,-2.6,593.4
CONS-051229,BLD-04270,2024,1,55547.2,2775.9,7532.29,6673.71,-0.5,587.7
CONS-051241,BLD-04271,2024,1,43931.5,1580.1,5688.51,5167.59,-2.6,538.4
CONS-051253,BLD-04272,2024,1,68999.9,2453.1,8844.58,8047.23,-0.7,558.1
CONS-051265,BLD-04273,2024,1,42061.7,3200.0,5858.09,4871.84,-0.6,574.3
CONS-051277,BLD-04274,2024,1,67719.2,2876.1,9022.84,8087.44,-0.2,614.7
CONS-051289,BLD-04275,2024,1,180168.0,4824.3,22440.73,20888.11,-1.7,550.6
CONS-051301,BLD-04276,2024,1,50293.8,1761.1,6840.43,6254.94,-1.5,558.4
CONS-051313,BLD-04277,2024,1,65109.3,2532.3,8421.63,7604.12,-2.9,564.1
CONS-051325,BLD-04278,2024,1,115242.4,5920.7,16132.73,14218.0,-0.3,568.6
CONS-051337,BLD-04279,2024,1,123839.1,6648.3,16777.34,14661.42,-0.5,579.5
CONS-051349,BLD-04280,2024,1,91717.9,2825.0,12252.21,11305.94,-0.7,579.9
CONS-051361,BLD-04281,2024,1,44888.8,2297.6,6041.93,5299.04,-2.6,552.2
CONS-051373,BLD-04282,2024,1,57815.2,2880.0,7871.32,6935.01,-0.0,553.5
CONS-051385,BLD-04283,2024,1,105237.8,6329.4,14687.29,12750.37,-1.7,570.7
CONS-051397,BLD-04284,2024,1,98607.5,2869.5,12984.56,12067.84,-0.8,573.1
CONS-051409,BLD-04285,2024,1,34840.8,1447.2,4528.81,4084.19,-0.8,611.4
CONS-051421,BLD-04286,2024,1,25893.9,640.8,3263.66,3050.08,-0.6,546.1
CONS-051433,BLD-04287,2024,1,117425.0,3189.4,14841.86,13789.34,-1.7,561.5
CONS-051445,BLD-04288,2024,1,30750.7,1581.7,4275.35,3792.01,-2.4,605.3
CONS-051457,BLD-04289,2024,1,38326.6,962.1,4781.29,4472.53,-2.3,608.8
CONS-051469,BLD-04290,2024,1,14275.9,308.8,1800.38,1705.64,-2.0,579.2
CONS-051481,BLD-04291,2024,1,30973.6,3264.2,4598.4,3576.18,-2.9,607.8
CONS-051493,BLD-04292,2024,1,167240.6,4810.8,20777.2,19302.51,-0.6,550.0
CONS-051505,BLD-04293,2024,1,78101.8,5843.9,10958.17,9049.49,-0.5,539.7
CONS-051517,BLD-04294,2024,1,112236.5,6170.2,14975.04,12984.52,-0.8,537.2
CONS-051529,BLD-04295,2024,1,20031.6,1256.6,2685.87,2285.61,-1.1,554.0
CONS-051541,BLD-04296,2024,1,44611.8,2912.9,6561.04,5603.58,-1.1,573.6
CONS-051553,BLD-04297,2024,1,91294.0,2879.4,11979.8,11032.24,-2.4,569.1
CONS-051565,BLD-04298,2024,1,5847.9,438.7,881.14,736.7,-2.7,550.4
CONS-051577,BLD-04299,2024,1,63669.6,1678.4,8485.86,7965.44,-0.6,554.0
CONS-051589,BLD-04300,2024,1,52515.8,2119.0,6900.34,6216.48,-0.5,602.0
CONS-051601,BLD-04301,2024,1,35713.7,2267.7,4825.76,4078.04,-1.5,603.1
CONS-051613,BLD-04302,2024,1,44338.6,2490.5,6011.41,5185.61,-1.4,542.3
CONS-051625,BLD-04303,2024,1,29578.9,893.5,3870.62,3579.75,-2.6,604.5
CONS-051637,BLD-04304,2024,1,104256.7,2159.6,13730.96,13072.97,-1.8,613.1
CONS-051649,BLD-04305,2024,1,200162.6,7765.6,26975.94,24461.56,-2.5,540.1
CONS-051661,BLD-04306,2024,1,56283.0,2516.3,7306.85,6518.36,-0.2,593.1
CONS-051673,BLD-04307,2024,1,14586.7,672.9,2003.21,1797.26,-2.5,539.9
CONS-051685,BLD-04308,2024,1,10280.7,326.7,1370.13,1260.78,-2.5,609.5
CONS-051697,BLD-04309,2024,1,53006.1,2694.2,7475.49,6623.29,-0.4,561.2
CONS-051709,BLD-04310,2024,1,45229.2,3746.2,6666.16,5413.99,-0.3,595.4
CONS-051721,BLD-04311,2024,1,57524.1,3998.1,8384.63,7123.9,-0.1,537.3
CONS-051733,BLD-04312,2024,1,27013.8,2032.3,3860.07,3232.68,-1.2,558.2
CONS-051745,BLD-04313,2024,1,27393.4,2016.8,4028.31,3385.98,-0.2,602.1
CONS-051757,BLD-04314,2024,1,163679.3,4075.8,20233.54,18932.94,-1.6,585.5
CONS-051769,BLD-04315,2024,1,57420.7,2979.9,7748.49,6783.83,-2.3,562.3
CONS-051781,BLD-04316,2024,1,12950.7,747.2,1816.68,1576.05,-1.1,596.9
CONS-051793,BLD-04317,2024,1,35877.1,3512.9,5473.04,4352.21,-0.9,586.8
CONS-051805,BLD-04318,2024,1,182838.2,3406.7,23214.23,22158.27,-1.4,554.9
CONS-051817,BLD-04319,2024,1,8658.3,298.4,1104.57,1006.38,-0.9,553.4
CONS-051829,BLD-04320,2024,1,51658.4,1462.9,6714.75,6240.57,-1.1,558.6
CONS-051841,BLD-04321,2024,1,65111.1,3467.1,9068.05,7917.24,-0.9,551.8
CONS-051853,BLD-04322,2024,1,43729.9,1835.6,6035.46,5470.36,-1.4,556.1
CONS-051865,BLD-04323,2024,1,31451.9,1841.9,4434.22,3852.95,-2.4,543.0
CONS-051877,BLD-04324,2024,1,50052.9,1140.7,6237.01,5867.59,-2.8,561.5
CONS-051889,BLD-04325,2024,1,7760.2,382.2,1011.5,892.29,-2.5,577.4
CONS-051901,BLD-04326,2024,1,58011.6,3243.3,7943.15,6905.5,-1.3,610.0
CONS-051913,BLD-04327,2024,1,24858.9,1053.5,3242.97,2920.6,-1.2,614.0
CONS-051925,BLD-04328,2024,1,73882.4,2005.0,9544.2,8876.25,-1.8,562.7
CONS-051937,BLD-04329,2024,1,94984.9,4176.7,12953.87,11673.79,-0.9,550.2
CONS-051949,BLD-04330,2024,1,16526.6,767.5,2131.3,1892.03,-0.4,589.8
CONS-051961,BLD-04331,2024,1,95427.0,3922.6,12603.88,11391.84,-0.3,553.3
CONS-051973,BLD-04332,2024,1,26873.9,714.7,3425.55,3199.61,-0.2,594.8
CONS-051985,BLD-04333,2024,1,42975.7,1536.2,5659.34,5171.33,-1.2,546.2
CONS-051997,BLD-04334,2024,1,61240.3,2420.3,7910.84,7170.64,-1.3,541.8
CONS-052009,BLD-04335,2024,1,77784.7,3566.4,10612.18,9453.86,-2.5,535.6
CONS-052021,BLD-04336,2024,1,100787.7,4214.9,14010.97,12684.57,-2.4,544.9
CONS-052033,BLD-04337,2024,1,22238.1,1313.0,3100.05,2681.59,-2.6,555.8
CONS-052045,BLD-04338,2024,1,258835.9,5569.4,32820.23,30991.97,-2.1,540.4
CONS-052057,BLD-04339,2024,1,187667.9,9050.2,25097.5,22068.59,-0.3,612.0
CONS-052069,BLD-04340,2024,1,129440.4,3284.7,17007.67,15925.06,-0.3,548.7
CONS-052081,BLD-04341,2024,1,16926.9,761.6,2201.26,1960.83,-2.4,584.2
CONS-052093,BLD-04342,2024,1,84833.4,3877.2,11032.6,9742.48,-1.4,598.7
CONS-052105,BLD-04343,2024,1,99986.1,4967.1,13747.39,12131.72,-0.0,581.1
CONS-052117,BLD-04344,2024,1,12491.4,636.3,1666.38,1456.73,-0.5,546.7
CONS-052129,BLD-04345,2024,1,137975.1,4558.4,18701.49,17187.03,-1.4,535.0
CONS-052141,BLD-04346,2024,1,11527.7,594.8,1623.85,1442.12,-2.3,547.3
CONS-052153,BLD-04347,2024,1,68265.3,5291.8,10120.21,8366.11,-2.3,535.7
CONS-052165,BLD-04348,2024,1,15712.7,837.3,2241.64,1973.27,-0.9,587.6
CONS-052177,BLD-04349,2024,1,15043.8,456.4,1903.58,1761.26,-0.7,541.8
CONS-052189,BLD-04350,2024,1,22135.7,1820.2,3298.87,2706.97,-2.1,593.9
CONS-052201,BLD-04351,2024,1,204392.3,7466.5,28046.1,25564.79,-0.2,602.5
CONS-052213,BLD-04352,2024,1,11064.6,1165.0,1700.05,1320.03,-0.8,601.9
CONS-052225,BLD-04353,2024,1,45448.0,1914.6,6142.72,5555.33,-0.3,596.8
CONS-052237,BLD-04354,2024,1,75076.6,1945.9,9381.14,8752.86,-0.1,609.2
CONS-052249,BLD-04355,2024,1,238149.7,7567.4,31711.02,29254.92,-2.5,546.0
CONS-052261,BLD-04356,2024,1,38536.6,1930.1,5403.79,4781.1,-0.8,594.4
CONS-052273,BLD-04357,2024,1,28409.8,2351.1,4096.02,3378.03,-2.5,589.7
CONS-052285,BLD-04358,2024,1,19099.9,632.5,2591.14,2395.54,-1.4,561.2
CONS-052297,BLD-04359,2024,1,12174.4,1624.9,2012.71,1472.37,-0.4,583.3
CONS-052309,BLD-04360,2024,1,28630.6,1672.0,3860.04,3332.14,-1.3,566.3
CONS-052321,BLD-04361,2024,1,109320.8,2958.2,14387.32,13484.48,-1.3,556.8
CONS-052333,BLD-04362,2024,1,43997.7,2021.8,5890.54,5274.22,-0.0,543.7
CONS-052345,BLD-04363,2024,1,29789.2,1166.7,4114.2,3731.02,-2.7,603.7
CONS-052357,BLD-04364,2024,1,140134.5,3572.8,17717.81,16599.56,-1.6,587.1
CONS-052369,BLD-04365,2024,1,34902.7,2120.4,4926.59,4237.46,-2.7,613.8
CONS-052381,BLD-04366,2024,1,153954.0,5401.1,20978.06,19329.53,-0.1,562.4
CONS-052393,BLD-04367,2024,1,18084.3,864.4,2508.81,2230.12,-0.8,582.4
CONS-052405,BLD-04368,2024,1,57794.6,2109.9,7578.42,6919.98,-1.5,588.5
CONS-052417,BLD-04369,2024,1,30425.3,727.5,3921.82,3685.11,-1.6,611.0
CONS-052429,BLD-04370,2024,1,155437.1,4107.3,19075.94,17777.72,-2.2,609.3
CONS-052441,BLD-04371,2024,1,205357.7,9428.2,27255.49,24224.78,-0.7,579.3
CONS-052453,BLD-04372,2024,1,16284.7,1059.2,2321.64,1976.8,-1.3,583.1
CONS-052465,BLD-04373,2024,1,9726.7,454.9,1301.5,1161.16,-0.6,605.7
CONS-052477,BLD-04374,2024,1,80339.4,1652.2,10513.38,9973.41,-2.4,549.7
CONS-052489,BLD-04375,2024,1,64366.7,2777.6,8297.51,7445.74,-1.3,583.0
CONS-052501,BLD-04376,2024,1,72038.0,3054.1,9208.79,8258.48,-1.6,592.5
CONS-052513,BLD-04377,2024,1,50986.4,1515.2,6794.6,6292.73,-2.3,541.0
CONS-052525,BLD-04378,2024,1,24400.5,1759.2,3520.88,2969.95,-0.5,583.2
CONS-052537,BLD-04379,2024,1,23313.3,664.1,3007.21,2785.45,-0.7,584.7
CONS-052549,BLD-04380,2024,1,34911.7,1137.5,4701.85,4324.56,-1.3,543.1
CONS-052561,BLD-04381,2024,1,30496.5,1304.3,4019.51,3608.21,-0.1,552.9
CONS-052573,BLD-04382,2024,1,23697.1,2830.5,3789.67,2916.35,-0.1,569.6
CONS-052585,BLD-04383,2024,1,20881.4,1162.1,2871.62,2500.05,-1.7,607.8
CONS-052597,BLD-04384,2024,1,77495.9,1717.5,10066.58,9520.03,-2.1,576.4
CONS-052609,BLD-04385,2024,1,116429.9,2983.1,14769.82,13842.93,-1.2,587.5
CONS-052621,BLD-04386,2024,1,25396.6,925.7,3282.24,2971.64,-0.3,560.3
CONS-052633,BLD-04387,2024,1,118615.5,5780.8,15710.57,13922.18,-2.0,554.3
CONS-052645,BLD-04388,2024,1,217081.7,11071.4,29733.61,26094.84,-1.4,539.9
CONS-052657,BLD-04389,2024,1,34946.6,2231.8,4918.82,4207.24,-1.9,596.8
CONS-052669,BLD-04390,2024,1,23808.6,1816.3,3470.46,2887.02,-0.4,552.7
CONS-052681,BLD-04391,2024,1,43869.5,1454.5,5963.9,5488.64,-1.5,578.3
CONS-052693,BLD-04392,2024,1,145794.1,3754.9,18935.39,17727.89,-2.8,594.9
CONS-052705,BLD-04393,2024,1,45590.2,1660.4,5902.77,5389.58,-0.7,570.9
CONS-052717,BLD-04394,2024,1,11081.7,757.1,1547.28,1300.16,-0.5,614.1
CONS-052729,BLD-04395,2024,1,115616.3,2297.6,14126.4,13362.38,-1.9,556.1
CONS-052741,BLD-04396,2024,1,15530.6,643.5,2092.25,1887.87,-2.4,558.4
CONS-052753,BLD-04397,2024,1,131771.6,2254.4,16871.52,16150.61,-3.0,585.3
CONS-052765,BLD-04398,2024,1,14143.2,523.5,1793.71,1623.01,-2.3,599.5
CONS-052777,BLD-04399,2024,1,36275.4,2575.3,5092.79,4287.35,-1.7,584.0
CONS-052789,BLD-04400,2024,1,5333.5,344.8,776.19,670.32,-2.8,563.9
CONS-052801,BLD-04401,2024,1,33425.9,2007.9,4757.92,4142.95,-1.8,548.4
CONS-052813,BLD-04402,2024,1,140983.7,2832.1,18093.46,17143.42,-0.0,575.9
CONS-052825,BLD-04403,2024,1,32907.2,1173.6,4426.03,4033.15,-1.5,608.5
CONS-052837,BLD-04404,2024,1,52402.9,1690.4,6573.2,6054.29,-2.3,594.5
CONS-052849,BLD-04405,2024,1,22595.1,641.4,2933.13,2719.9,-0.6,587.7
CONS-052861,BLD-04406,2024,1,14740.4,954.8,2029.8,1710.6,-0.8,613.4
CONS-052873,BLD-04407,2024,1,98933.9,2618.2,13014.87,12175.63,-2.6,556.1
CONS-052885,BLD-04408,2024,1,105636.2,3287.7,14067.35,12983.42,-2.7,609.9
CONS-052897,BLD-04409,2024,1,10024.7,820.4,1481.18,1210.86,-1.5,561.0
CONS-052909,BLD-04410,2024,1,49766.2,1782.2,6656.12,6061.55,-1.1,582.0
CONS-052921,BLD-04411,2024,1,23847.0,3143.0,3727.86,2762.05,-2.5,605.3
CONS-052933,BLD-04412,2024,1,43828.1,2057.5,5982.06,5337.37,-1.6,584.4
CONS-052945,BLD-04413,2024,1,70481.2,2989.2,9599.94,8661.77,-1.1,603.2
CONS-052957,BLD-04414,2024,1,84304.1,4370.2,11632.93,10195.7,-2.6,542.4
CONS-052969,BLD-04415,2024,1,149476.0,4102.7,19461.83,18135.35,-2.8,605.4
CONS-052981,BLD-04416,2024,1,65681.4,3300.4,9202.28,8198.29,-0.3,603.2
CONS-052993,BLD-04417,2024,1,23261.6,1657.7,3390.87,2877.59,-2.7,538.1
CONS-053005,BLD-04418,2024,1,24289.1,960.9,3195.56,2882.26,-2.0,540.0
CONS-053017,BLD-04419,2024,1,31702.7,1354.6,4236.03,3788.04,-2.6,553.6
CONS-053029,BLD-04420,2024,1,123688.9,6125.2,16149.1,14151.6,-2.1,598.3
CONS-053041,BLD-04421,2024,1,81724.4,1736.9,10525.65,9950.04,-2.1,575.8
CONS-053053,BLD-04422,2024,1,17183.7,686.2,2309.37,2083.19,-0.8,551.1
CONS-053065,BLD-04423,2024,1,15021.6,424.0,2011.64,1873.68,-1.3,566.4
CONS-053077,BLD-04424,2024,1,34767.6,1839.2,4920.18,4302.89,-2.2,543.7
CONS-053089,BLD-04425,2024,1,54014.6,2145.2,7095.66,6378.7,-2.5,585.8
CONS-053101,BLD-04426,2024,1,5869.5,755.9,921.78,686.62,-1.7,574.4
CONS-053113,BLD-04427,2024,1,172558.6,6231.9,22268.61,20223.92,-1.7,580.5
CONS-053125,BLD-04428,2024,1,3726.7,600.4,645.41,455.5,-3.0,599.7
CONS-053137,BLD-04429,2024,1,87161.6,3941.0,11609.5,10333.26,-2.8,565.9
CONS-053149,BLD-04430,2024,1,13639.0,944.7,2000.07,1684.11,-0.3,612.2
CONS-053161,BLD-04431,2024,1,116223.8,2182.8,14355.36,13663.91,-2.5,576.1
CONS-053173,BLD-04432,2024,1,29633.1,1006.9,3703.48,3379.04,-0.8,591.7
CONS-053185,BLD-04433,2024,1,7113.4,279.4,924.45,838.24,-0.0,541.1
CONS-053197,BLD-04434,2024,1,22910.0,680.8,3099.0,2882.0,-0.8,547.6
CONS-053209,BLD-04435,2024,1,36194.9,1105.8,4725.25,4379.52,-0.0,579.4
CONS-053221,BLD-04436,2024,1,195285.4,9785.0,26116.6,23074.88,-0.2,602.2
CONS-053233,BLD-04437,2024,1,150619.3,7401.4,20658.09,18230.95,-2.2,575.6
CONS-053245,BLD-04438,2024,1,108977.9,4470.5,14790.5,13385.71,-2.6,600.4
CONS-053257,BLD-04439,2024,1,33631.9,1948.5,4501.73,3875.95,-2.6,593.6
CONS-053269,BLD-04440,2024,1,112525.2,2985.7,14888.97,13913.0,-2.4,599.1
CONS-053281,BLD-04441,2024,1,100834.9,5395.2,13401.44,11624.35,-0.9,583.2
CONS-053293,BLD-04442,2024,1,84040.4,2866.6,10875.5,9983.74,-1.6,575.6
CONS-053305,BLD-04443,2024,1,52265.2,1933.2,7094.81,6451.76,-0.9,563.7
CONS-053317,BLD-04444,2024,1,37585.6,3907.4,5928.99,4623.69,-0.9,604.4
CONS-053329,BLD-04445,2024,1,121378.3,5922.8,15890.78,14069.84,-2.7,603.5
CONS-053341,BLD-04446,2024,1,74061.3,5206.3,10484.98,8767.53,-0.2,536.2
CONS-053353,BLD-04447,2024,1,27610.7,1477.3,3847.51,3384.96,-2.2,578.9
CONS-053365,BLD-04448,2024,1,158910.1,4935.4,20159.52,18631.69,-0.6,536.0
CONS-053377,BLD-04449,2024,1,24112.0,2625.0,3617.78,2749.34,-0.2,563.3
CONS-053389,BLD-04450,2024,1,25580.6,1138.6,3315.55,2939.01,-1.2,589.0
CONS-053401,BLD-04451,2024,1,45209.0,1722.3,6000.4,5438.96,-2.8,595.0
CONS-053413,BLD-04452,2024,1,12037.6,566.7,1661.85,1476.37,-1.4,554.7
CONS-053425,BLD-04453,2024,1,26126.2,1154.3,3409.45,3052.84,-2.9,603.3
CONS-053437,BLD-04454,2024,1,203233.5,4698.4,25956.75,24402.97,-1.9,572.4
CONS-053449,BLD-04455,2024,1,77163.5,1605.2,10184.25,9666.76,-1.1,596.9
CONS-053461,BLD-04456,2024,1,70811.7,5749.0,10635.75,8869.88,-1.1,566.7
CONS-053473,BLD-04457,2024,1,22427.8,1434.1,3187.84,2750.84,-0.3,604.7
CONS-053485,BLD-04458,2024,1,27615.2,1184.2,3747.53,3380.27,-2.9,589.8
CONS-053497,BLD-04459,2024,1,18309.4,3231.4,3378.79,2294.76,-1.6,544.0
CONS-053509,BLD-04460,2024,1,49112.3,1657.9,6448.86,5907.44,-2.7,580.4
CONS-053521,BLD-04461,2024,1,37350.1,2833.3,5572.09,4635.65,-1.0,614.7
CONS-053533,BLD-04462,2024,1,19344.5,903.3,2657.64,2373.0,-0.5,535.3
CONS-053545,BLD-04463,2024,1,216508.6,6797.9,27097.31,24880.19,-2.9,605.5
CONS-053557,BLD-04464,2024,1,20800.8,927.1,2773.48,2464.24,-1.8,568.8
CONS-053569,BLD-04465,2024,1,39436.9,1442.8,4986.36,4525.32,-1.0,567.3
CONS-053581,BLD-04466,2024,1,42390.9,1654.3,5548.48,5029.09,-1.6,550.6
CONS-053593,BLD-04467,2024,1,51310.4,1936.3,6953.15,6331.64,-1.4,564.3
CONS-053605,BLD-04468,2024,1,48923.6,1710.7,6461.82,5919.99,-2.3,571.7
CONS-053617,BLD-04469,2024,1,114528.7,3640.7,15438.28,14231.81,-2.7,552.6
CONS-053629,BLD-04470,2024,1,145250.4,5524.5,19807.1,18060.85,-0.0,558.6
CONS-053641,BLD-04471,2024,1,108330.8,4424.6,13891.4,12473.23,-1.5,605.1
CONS-053653,BLD-04472,2024,1,259045.2,7459.7,34034.87,31594.85,-2.9,581.9
CONS-053665,BLD-04473,2024,1,146612.4,5535.3,19813.23,18009.36,-0.6,561.0
CONS-053677,BLD-04474,2024,1,27799.9,835.3,3640.6,3366.2,-2.8,613.5
CONS-053689,BLD-04475,2024,1,95478.3,4098.3,12531.01,11227.73,-1.9,609.6
CONS-053701,BLD-04476,2024,1,52365.8,1712.0,7113.98,6591.0,-1.3,551.3
CONS-053713,BLD-04477,2024,1,198759.9,8935.8,26320.73,23417.98,-2.3,539.3
CONS-053725,BLD-04478,2024,1,33070.8,1877.3,4505.69,3914.73,-2.1,583.3
CONS-053737,BLD-04479,2024,1,45085.0,2168.8,6094.18,5427.01,-1.4,547.2
CONS-053749,BLD-04480,2024,1,4688.9,313.8,642.84,542.34,-0.7,573.5
CONS-053761,BLD-04481,2024,1,51154.6,3116.7,7297.68,6308.34,-1.8,576.4
CONS-053773,BLD-04482,2024,1,7791.3,570.1,1117.74,936.74,-0.7,566.9
CONS-053785,BLD-04483,2024,1,198124.4,4237.9,25104.05,23790.95,-1.9,578.9
CONS-053797,BLD-04484,2024,1,4212.2,471.1,628.21,484.15,-0.9,563.7
CONS-053809,BLD-04485,2024,1,7091.8,306.0,956.27,855.83,-1.1,539.5
CONS-053821,BLD-04486,2024,1,231551.7,11078.6,32278.49,28653.13,-0.9,609.0
CONS-053833,BLD-04487,2024,1,72010.0,2158.0,9306.89,8604.75,-1.2,572.7
CONS-053845,BLD-04488,2024,1,9199.9,281.5,1158.34,1063.9,-1.4,559.4
CONS-053857,BLD-04489,2024,1,13052.0,748.2,1858.06,1627.12,-1.2,544.1
CONS-053869,BLD-04490,2024,1,34223.8,1296.3,4427.87,4014.91,-0.8,538.6
